1990	1	allareas	allages	len35-36	856
1991	1	allareas	allages	len35-36	761
1992	1	allareas	allages	len35-36	1252
1993	1	allareas	allages	len35-36	843
1994	1	allareas	allages	len35-36	2347
1995	1	allareas	allages	len35-36	2249
1996	1	allareas	allages	len35-36	1276
1997	1	allareas	allages	len35-36	4110
1998	1	allareas	allages	len35-36	4990
1999	1	allareas	allages	len35-36	7627
2000	1	allareas	allages	len35-36	7917
2001	1	allareas	allages	len35-36	7294
2002	1	allareas	allages	len35-36	7302
2003	1	allareas	allages	len35-36	7022
2004	1	allareas	allages	len35-36	4979
2005	1	allareas	allages	len35-36	7581
2006	1	allareas	allages	len35-36	4498
2007	1	allareas	allages	len35-36	6546
2008	1	allareas	allages	len35-36	5266
2009	1	allareas	allages	len35-36	7188
2010	1	allareas	allages	len35-36	6033
2011	1	allareas	allages	len35-36	5494
2012	1	allareas	allages	len35-36	7680
2013	1	allareas	allages	len35-36	5871
2014	1	allareas	allages	len35-36	2001
